9455,6064,3421,9107,5009,3641,10965,10728,2356,3095,9140,5987,5944,8125,8275,9149,2138,11777,10180,11290,7927,5941,4161,3961,4079,3189,7554,5271,9588,9852,5905,9526,8029,1314,8111,9754,7000,3832,6634,4545,9681,8218,6603,6608,6520,9450,2292,8245,4647,5984,4913,10481,4571,5802,7229,10112,5836,4329,7957,6220,9576,7015,8412,10018,9910,6464,7773,10631,4489,8592,5395,10025,3467,10478,6915,4099,3107,2411,5648,4133,7080,10502,4153,2619,8062,3104,8367,5268
4091,4536,4221,4589,3303,1759,4815,4876,832,4327,5420,3117,4504,4569,4753,1609,1226,5555,2886,5096,4191,5603,2597,2237,4415,3173,3654,4963,4408,4990,3649,2118,4057,1248,4663,2274,3456,5088,1948,1987,5169,2204,1793,1526,5074,2292,2294,3759,4893,1994,1021,4247,4771,4942,5361,4376,3694,5559,4585,4846,3814,5103,4434,4836,5632,5030,5087,4603,4609,5176,3353,3631,3427,2446,3083,3815,961,1505,2572,4937,2108,4788,2037,2939,2658,1444,2705,854
10806,8242,7592,10755,8480,4562,13190,12403,2562,6942,12616,6573,8324,11208,9578,7897,4985,14016,11563,13841,10125,11032,7298,6866,7792,4999,9466,10378,10827,12672,8015,8807,11192,2356,9553,9443,8931,8408,6617,7304,10693,8610,6161,5660,9164,8245,3759,9821,8881,5417,3900,10861,9821,9406,11476,12509,7103,10388,11333,10120,11124,10942,9748,12396,13384,9456,9353,13139,9207,11681,6785,9538,7296,10755,7314,8194,4429,5027,8474,9004,8388,13070,5141,4211,7636,5482,8133,4454
9658,7018,6254,9496,7337,4039,11765,11043,2324,5636,10988,5790,7084,9804,8359,7503,4359,12439,10594,12318,8901,9269,6342,6006,6458,4139,8380,8742,9635,11177,6955,8249,9868,1975,8337,8801,7893,6860,6088,6487,9397,7939,5712,5319,7777,7720,3118,8738,7384,4968,3704,9776,8221,7944,9820,11163,6142,8561,9895,8625,9995,9376,8575,10977,11697,8035,8058,11725,7703,10159,5880,8679,6134,9989,6532,6914,4008,4374,7516,7436,7654,11621,4547,3435,6994,4848,7450,4251
9428,9442,10438,10115,9380,4286,11790,11091,2014,10016,13112,6149,9604,11410,9514,3815,5465,12848,8617,12583,9907,13900,7956,7252,10346,6513,8898,13032,9651,12210,8449,5095,10978,2982,9527,5827,8503,11920,4579,7080,10143,5968,3909,3050,10702,4647,4893,8881,11661,3695,1790,8837,12731,11430,13190,11225,7453,14352,11707,11866,9450,12472,9306,11602,13630,11054,9957,11789,11905,12189,7093,7022,9290,6995,6276,10240,3785,5567,8174,12254,6504,11984,4843,5793,5356,5510,5757,2016
6241,4860,2735,6343,2991,2371,7015,7194,1472,2817,6204,4451,4704,5335,6273,5381,572,7879,5634,7216,5347,4379,2271,2023,3333,2857,4922,3633,6574,6448,4173,5684,4887,1010,6083,5720,4546,3368,4104,2135,7265,4758,4155,4172,5244,5984,1994,5417,3695,4106,3147,7173,3151,4458,5071,6278,4530,3295,5157,4432,6004,4929,6080,6586,6670,5044,6201,6607,3221,5966,4051,6899,2313,5892,4877,2741,1403,983,2980,3255,3848,6666,2753,2547,5370,1316,5447,3084
4553,2890,1149,4400,1895,1681,5125,5167,1138,1101,4084,3034,2780,3593,4139,4682,435,5603,4681,5233,3668,2267,1487,1399,1591,1476,3488,1861,4691,4502,2696,4797,3449,524,4016,4821,3203,1368,3293,1659,4910,3942,3362,3450,3062,4913,1021,3900,1790,3147,2625,5284,1480,2476,3021,4629,2885,1291,3446,2574,4514,2965,4142,4664,4464,2942,3896,4870,1552,3897,2602,5201,1131,5025,3493,1409,1214,660,2230,1405,3184,4826,1938,1238,4150,1022,4246,2708
12242,9734,7108,12431,7582,4892,14260,14121,2866,6934,13264,8277,9596,11544,11876,9543,3039,15698,11675,14817,11007,10654,6150,5622,7876,5893,10154,9438,12673,13462,8717,10369,10952,2366,11643,10717,9477,8320,7685,5882,13511,9308,7509,7254,10658,10481,4247,10861,8837,7173,5284,13297,8639,9894,11540,13083,8711,9202,11411,10158,12070,11102,11678,13458,14142,10562,11769,13757,8413,12551,7989,12300,6364,11509,9050,7294,3633,3555,7418,8428,8216,13828,5611,5169,9632,4098,9941,5424
9430,8100,10338,9562,10584,4436,12360,10910,2144,9290,13264,5142,8456,11886,8000,4508,7618,12772,10668,13240,9924,13960,9418,8890,9814,5380,9204,13694,9158,12626,8204,5790,12206,2898,8204,6822,8850,11208,4892,9188,8400,7066,3994,2998,9290,4572,4228,9018,11250,3088,1598,8110,13484,10844,13326,12190,6260,14712,12380,11906,10094,12546,8334,11862,13838,10030,8026,12788,12308,12038,6298,6068,9974,8678,5554,10942,5210,7222,10040,12190,8140,12726,4908,4504,4920,7328,5590,2422
10212,9012,11750,10425,11835,4859,13465,11842,2298,10594,14684,5561,9424,13144,8731,4476,8560,13917,11475,14457,10906,15751,10532,9924,11114,6066,10082,15460,9914,13871,9082,5936,13480,3269,8970,7100,9712,12764,5143,10197,9098,7499,4115,2965,10363,4571,4771,9821,12731,3151,1480,8639,15266,12178,14908,13312,6883,16735,13720,13343,10937,14022,9077,12979,15287,11205,8825,13964,13926,13320,6939,6315,11278,9160,5950,12352,5727,8107,11114,13844,8806,13917,5372,5102,5106,8166,5845,2375
10128,9820,10060,10794,9128,4468,12420,11882,2196,9736,13392,6758,9912,11620,10284,4858,4926,13632,9142,13178,10306,13592,7648,6944,10164,6646,9276,12584,10442,12644,8694,6082,11076,2940,10234,6730,8818,11584,5202,6800,11130,6584,4630,3876,11052,5802,4942,9406,11430,4458,2476,9894,12178,11444,13148,11694,7950,13680,11826,11796,10052,12472,10020,12148,13980,11292,10678,12286,11478,12518,7478,8212,8884,7786,6976,9848,3694,5154,8020,11820,6784,12488,5074,5926,6280,5188,6646,2632
12285,10730,11761,12624,11743,5497,15445,14255,2778,10905,16148,7434,10972,14277,11275,6686,7411,16419,12701,16405,12408,16115,10171,9475,11603,7040,11408,15353,12291,15522,10228,8125,14197,3416,11348,9109,10875,13096,6649,9691,12170,8922,5818,4846,12130,7229,5361,11476,13190,5071,3021,11540,14908,13148,15737,14845,8665,16339,14650,14042,12678,14897,11378,14844,16916,12690,11392,15586,13836,14881,8386,9401,10983,10881,7953,12149,5510,7324,10990,13865,9480,15622,6166,6058,7430,7526,8070,3664
13621,9570,9827,13201,11772,5890,17080,15519,3308,8547,16200,7559,9828,14629,11028,10208,8009,17662,15996,17986,12868,14324,10443,10003,9729,5632,12218,13929,13291,16387,10044,11399,15141,2987,11144,12443,11581,10460,8472,10862,12230,11547,7701,6929,10719,10112,4376,12509,11225,6278,4629,13083,13312,11694,14845,16523,8160,13828,14952,13051,14485,14103,11621,15889,17197,11389,10485,17344,12248,14783,8053,11186,9969,14619,8663,11129,6653,7691,12160,11685,11738,17085,6560,4518,9180,8348,10007,5757
7939,7816,6149,8605,5135,3223,9095,9348,1712,6383,9356,5997,7672,7905,8857,4665,1410,10459,6046,9504,7551,8555,3933,3381,6743,5189,6694,7371,8528,8990,6337,5390,7009,1936,8631,5546,6264,7520,4372,3115,9889,4924,4257,3990,8626,5836,3694,7103,7453,4530,2885,8711,6883,7950,8665,8160,6694,7871,7801,7758,7430,8311,8338,8916,9840,8422,9231,8587,6785,8992,6009,7911,4955,5750,6163,5615,1665,2001,4252,7217,4252,8852,3749,4779,5938,2100,6001,2598
10777,10364,13205,11314,12538,5146,14100,12606,2342,12199,15880,6250,10760,14063,9896,3895,8626,14836,11207,15167,11723,17474,11007,10247,12607,7173,10680,16929,10650,14751,9953,5534,14111,3663,10099,6710,10292,14612,5093,10284,10281,7277,4020,2761,11903,4329,5559,10388,14352,3295,1291,9202,16735,13680,16339,13828,7871,18630,14651,14687,11301,15371,10029,13781,16469,12697,10248,14509,15365,14508,7796,6682,12295,8686,6471,13457,5608,8308,11338,15523,8646,14587,5723,6195,5252,8230,5946,2007
12190,9484,10424,12109,11423,5407,15425,13998,2870,9320,15404,6909,9760,13806,10315,7842,7716,16069,13753,16335,11976,14651,10074,9546,10208,5924,11218,14190,11966,15173,9604,9116,14110,3067,10440,10136,10680,11300,7081,10093,11236,9709,6267,5391,10705,7957,4585,11333,11707,5157,3446,11411,13720,11826,14650,14952,7801,14651,14182,12981,12875,13876,10711,14565,16233,11359,10089,15694,12632,14080,7683,9423,10196,12116,7684,11306,5967,7443,11278,12338,10210,15563,6026,4908,7642,7842,8377,4365
10820,9642,10588,11186,10407,4853,13595,12579,2428,9870,14340,6616,9852,12650,10065,5677,6499,14501,11010,14450,10991,14443,8988,8348,10452,6377,10072,13728,10859,13721,9105,6973,12522,3067,10123,7837,9605,11836,5772,8485,10843,7719,5034,4159,10905,6220,4846,10120,11866,4432,2574,10158,13343,11796,14042,13051,7758,14687,12981,12545,11123,13290,10111,13109,15005,11387,10224,13703,12397,13231,7490,8245,9816,9369,7030,10852,4786,6448,9644,12474,8230,13761,5449,5517,6486,6592,7036,3099
12220,8550,8124,11866,9837,5183,15105,13925,2972,7130,14092,6996,8708,12678,10115,9539,6349,15751,14034,15850,11337,12025,8644,8260,8212,4975,10752,11552,12029,14363,8807,10515,12998,2529,10157,11331,10155,8724,7736,8999,11325,10333,7162,6589,9515,9576,3814,11124,9450,6004,4514,12070,10937,10052,12678,14485,7430,11301,12875,11123,12857,12078,10557,14031,14999,9985,9628,15209,10139,12929,7234,10559,8192,13079,8002,9196,5570,6196,10220,9670,10210,15003,5799,4027,8610,6824,9280,5401
11737,10254,11089,12070,11055,5229,14705,13621,2654,10309,15332,7156,10468,13541,10831,6464,6885,15667,12051,15607,11810,15219,9551,8887,10979,6718,10852,14461,11769,14754,9730,7819,13429,3232,10886,8731,10337,12376,6379,9083,11716,8510,5612,4710,11578,7015,5103,10942,12472,4929,2965,11102,14022,12472,14897,14103,8311,15371,13876,13290,12078,14109,10906,14132,16068,12082,10946,14808,13034,14147,8020,9101,10327,10375,7653,11433,5168,6834,10338,13073,8976,14850,5872,5792,7182,7034,7776,3548
10880,9622,7696,11378,7301,4439,12705,12669,2452,7670,12524,7628,9508,10786,11155,7295,2837,14183,9598,13270,10165,10993,5856,5248,8336,6147,9216,9732,11397,12327,8299,8203,10018,2445,10937,8539,8635,9124,6364,5223,12513,7585,6138,5777,10615,8412,4434,9748,9306,6080,4142,11678,9077,10020,11378,11621,8338,10029,10711,10111,10557,10906,10785,12211,13243,10517,11340,12221,8815,11889,7618,10583,6620,9167,8094,7504,3026,3380,6644,9074,6810,12407,5107,5511,8146,3680,8376,4101
13574,10454,10014,13526,11077,5791,16685,15589,3208,9128,16140,8168,10596,14356,11967,9621,6709,17675,14624,17544,12859,14417,9578,9018,10170,6397,12016,13642,13557,16125,10221,10827,14388,3067,11967,11691,11359,11052,8202,9563,13291,10771,7562,6859,11661,10018,4836,12396,11602,6586,4664,13458,12979,12148,14844,15889,8916,13781,14565,13109,14031,14132,12211,15709,17093,12095,11708,16687,12121,14909,8562,11679,9638,13439,9072,10790,5754,6700,11008,11868,10662,16597,6513,5381,9362,7236,10020,5411
14534,11790,11926,14666,12597,6311,18005,16761,3376,10968,17964,8788,11988,15932,13047,9385,7729,19115,15372,19004,14111,16801,10890,10202,11970,7433,13096,15930,14537,17669,11385,10831,15900,3571,13075,11839,12419,13228,8430,10651,14335,11139,7638,6739,13221,9910,5632,13384,13630,6670,4464,14142,15287,13980,16916,17197,9840,16469,16233,15005,14999,16068,13243,17093,18941,13751,12936,18059,14245,16585,9470,12007,11310,13779,9616,12598,6262,7696,12200,14100,11302,18021,7093,6321,9570,8140,10288,5235
10320,10198,9528,11118,8321,4419,12325,12141,2220,9470,13148,7288,10180,11282,10975,5239,3757,13803,8626,13010,10277,12957,6768,6032,9896,6883,9176,11700,10837,12451,8683,6387,10450,2849,10825,6867,8675,11220,5392,5771,12017,6493,4974,4357,11395,6464,5030,9456,11054,5044,2942,10562,11205,11292,12690,11389,8422,12697,11359,11387,9985,12082,10517,12095,13751,11433,11448,11973,10719,12425,7766,9091,8132,7607,7478,9072,3094,4216,7116,11186,6290,12251,5067,6231,6874,4264,7124,2865
10506,10754,8132,11559,6388,4214,11850,12427,2226,8642,12312,8257,10500,10292,12198,5981,1161,13860,7355,12361,9977,11260,4718,3934,9060,7211,8754,9502,11443,11752,8451,6935,8868,2580,11837,7043,8171,10136,5697,3436,13641,6178,5621,5316,11844,7773,5087,9353,9957,6201,3896,11769,8825,10678,11392,10485,9231,10248,10089,10224,9628,10946,11340,11708,12936,11448,12821,11039,8811,11929,8197,10790,6308,7091,8390,7174,1745,2103,5018,9528,5108,11470,4937,6719,8012,2186,8009,3326
14310,10068,10316,13875,12345,6185,17935,16306,3474,8980,17012,7955,10336,15358,11605,10722,8380,18555,16779,18885,13516,15037,10946,10482,10220,5928,12830,14614,13970,17207,10552,11972,15886,3137,11724,13064,12160,10988,8899,11379,12872,12119,8093,7285,11275,10631,4603,13139,11789,6607,4870,13757,13964,12286,15586,17344,8587,14509,15694,13703,15209,14808,12221,16687,18059,11973,11039,18206,12852,15528,8469,11769,10456,15340,9112,11674,6969,8053,12746,12266,12310,17937,6890,4760,9654,8742,10519,6047
9908,9110,11666,10253,11416,4710,12990,11537,2194,10656,14360,5587,9484,12782,8794,4029,8027,13556,10703,13953,10649,15552,10084,9444,11102,6211,9774,15152,9713,13466,8947,5477,12958,3246,8997,6569,9413,12800,4861,9596,9165,6996,3883,2762,10462,4281,4843,9527,12675,3089,1362,8459,14961,12122,14650,12779,6955,16524,13321,13138,10490,13784,9018,12602,14926,11222,8995,13407,13699,13079,6939,6198,11022,8457,5884,12072,5319,7673,10530,13730,8224,13420,5225,5299,4940,7674,5611,2116
9636,8780,10890,9963,10681,4521,12515,11214,2142,9982,13684,5531,9104,12160,8633,4196,7352,13119,10289,13411,10222,14589,9396,8788,10438,5942,9382,14148,9494,12893,8558,5544,12272,3055,8798,6540,9016,11988,4829,8935,9070,6833,3945,2927,10049,4489,4609,9207,11905,3221,1552,8413,13926,11478,13836,12248,6785,15365,12632,12397,10139,13034,8815,12121,14245,10719,8811,12852,12786,12496,6721,6329,10258,8272,5842,11256,4973,7073,9870,12820,7858,12871,5028,5082,5030,7106,5647,2229
12713,10778,10607,13013,10756,5490,15600,14723,2908,9951,15752,7987,10900,13865,11884,7896,6197,16766,12812,16458,12380,14844,9175,8511,10757,6904,11394,13901,12863,15383,10084,9179,13609,3183,11856,9983,10793,11948,7240,8750,13062,9375,6601,5837,12067,8592,5176,11681,12189,5966,3897,12551,13320,12518,14881,14783,8992,14508,14080,13231,12929,14147,11889,14909,16585,12425,11929,15528,12496,14627,8553,10722,9813,11487,8611,10941,5073,6311,10176,12521,9394,15577,6200,5974,8444,6636,8995,4393
7520,7066,5954,8003,5336,3114,8810,8807,1654,5980,9000,5373,6996,7710,7950,4511,2077,9908,6325,9235,7203,8304,4264,3784,6366,4641,6466,7364,7927,8698,5985,5219,7086,1846,7799,5471,6075,7088,4191,3660,8839,4952,3997,3682,7830,5395,3353,6785,7093,4051,2602,7989,6939,7478,8386,8053,6009,7796,7683,7490,7234,8020,7618,8562,9470,7766,8197,8469,6721,8553,5485,7130,5038,5887,5600,5676,2033,2479,4662,7002,4520,8648,3587,4201,5428,2606,5573,2512
10903,8624,5383,11104,5758,4218,12400,12580,2558,5441,11208,7668,8400,9669,10884,9019,1556,13852,9959,12803,9519,8358,4481,4025,6309,5145,8756,7111,11432,11525,7485,9628,8949,1901,10591,9772,8118,6508,7029,4212,12521,8251,7034,6971,9357,10025,3631,9538,7022,6899,5201,12300,6315,8212,9401,11186,7911,6682,9423,8245,10559,9101,10583,11679,12007,9091,10790,11769,6329,10722,7130,11674,4637,10196,8377,5415,2686,2198,5658,6393,6874,11869,4879,4571,9092,2734,9268,5153
7583,6490,8595,7664,8843,3613,10045,8767,1726,7671,10852,4018,6812,9755,6299,3488,6531,10307,8767,10783,8066,11567,7913,7489,8089,4326,7496,11419,7307,10304,6674,4557,10091,2390,6494,5445,7223,9264,3887,7755,6560,5724,3110,2256,7472,3467,3427,7296,9290,2313,1131,6364,11278,8884,10983,9969,4955,12295,10196,9816,8192,10327,6620,9638,11310,8132,6308,10456,10258,9813,5038,4637,8349,7041,4351,9143,4394,6144,8410,10135,6724,10388,3984,3596,3790,6218,4366,1862
11873,6250,5979,10775,9470,4996,14950,13267,3088,4491,12784,5869,6500,11873,8174,11252,7185,14948,15826,15628,10508,9662,8687,8599,5881,2976,10358,9781,11231,13697,7676,11967,12929,1949,8336,12891,9773,5748,8318,9924,9350,11577,7727,7275,6917,10478,2446,10755,6995,5892,5025,11509,9160,7786,10881,14619,5750,8686,12116,9369,13079,10375,9167,13439,13779,7607,7091,15340,8272,11487,5887,10196,7041,15075,7303,7949,6479,6645,10900,7225,11494,14831,5508,1958,8680,7592,9541,6443
8249,6942,5049,8522,5019,3289,9525,9565,1894,5053,9044,5784,6820,7797,8347,6112,1733,10631,7407,9899,7482,7439,3983,3575,5627,4310,6828,6493,8641,9070,6010,6699,7237,1668,8158,6891,6369,6024,5047,3631,9468,5978,4952,4778,7606,6915,3083,7314,6276,4877,3493,9050,5950,6976,7953,8663,6163,6471,7684,7030,8002,7653,8094,9072,9616,7478,8390,9112,5842,8611,5600,8377,4351,7303,6221,4985,2188,2174,4714,5969,5192,9222,3792,3848,6486,2482,6644,3464
8553,7290,9433,8646,9717,4039,11255,9887,1950,8441,12076,4600,7628,10841,7169,4086,7079,11589,9795,12063,9020,12737,8671,8199,8923,4836,8380,12533,8275,11500,7448,5257,11177,2638,7368,6217,8063,10192,4439,8493,7510,6460,3604,2684,8372,4099,3815,8194,10240,2741,1409,7294,12352,9848,12149,11129,5615,13457,11306,10852,9196,11433,7504,10790,12598,9072,7174,11674,11256,10941,5676,5415,9143,7949,4985,10025,4824,6686,9250,11125,7484,11604,4462,4030,4410,6786,5036,2194
4636,2090,3622,3991,5452,2190,6430,5119,1238,2552,5880,1569,2388,5634,2298,3883,5069,5992,7421,6851,4503,5364,5228,5228,3114,957,4538,5824,4031,6122,3309,4339,6546,1022,2539,5023,4371,3280,3087,5952,2435,4912,2561,2114,2454,3107,961,4429,3785,1403,1214,3633,5727,3694,5510,6653,1665,5608,5967,4786,5570,5168,3026,5754,6262,3094,1745,6969,4973,5073,2033,2686,4394,6479,2188,4824,3733,4451,6150,4350,5608,6640,2335,413,2540,4798,3097,2192
5098,2814,5432,4525,7080,2566,7330,5685,1310,4146,7320,1619,3228,6952,2574,3263,6575,6808,8133,7903,5371,7568,6750,6670,4656,1585,5318,8118,4381,7288,4137,3953,7992,1460,2903,4853,5173,5192,3015,7376,2531,5094,2271,1580,3372,2411,1505,5027,5567,983,660,3555,8107,5154,7324,7691,2001,8308,7443,6448,6196,6834,3380,6700,7696,4216,2103,8053,7073,6311,2479,2198,6144,6645,2174,6686,4451,5789,7558,6468,6284,7722,2723,933,2172,6038,2843,1794
8922,5328,7622,8190,9930,4154,12010,10024,2256,6034,11528,3806,5776,10750,5686,6510,8380,11682,12588,12792,8818,10930,9254,9078,6914,2982,8612,11338,8144,11660,6766,7460,11902,2168,6018,8588,8272,7520,5536,10050,6062,8432,4646,3820,6148,5648,2572,8474,8174,2980,2230,7418,11114,8020,10990,12160,4252,11338,11278,9644,10220,10338,6644,11008,12200,7116,5018,12746,9870,10176,4662,5658,8410,10900,4714,9250,6150,7558,10616,9086,9496,12336,4502,2042,5004,8040,5878,3644
9437,9338,11137,10040,10255,4409,12085,11079,2026,10489,13588,5826,9596,11925,9131,3510,6555,12947,9173,12957,10128,14755,8859,8163,10819,6472,9152,14073,9499,12610,8636,4885,11717,3128,9228,5773,8787,12520,4481,8075,9602,6122,3666,2670,10658,4133,4937,9004,12254,3255,1405,8428,13844,11820,13865,11685,7217,15523,12338,12474,9670,13073,9074,11868,14100,11186,9528,12266,12820,12521,7002,6393,10135,7225,5969,11125,4350,6468,9086,13081,7016,12406,4942,5682,4934,6390,5438,1824
9068,4908,5844,8216,8502,3994,11790,10138,2344,4456,10568,4140,5224,9864,5914,7858,6914,11594,12564,12428,8406,8894,7892,7796,5468,2474,8280,9172,8410,11062,6250,8574,10888,1770,6142,9486,7878,5640,6088,8842,6582,8834,5432,4874,5542,7080,2108,8388,6504,3848,3184,8216,8806,6784,9480,11738,4252,8646,10210,8230,10210,8976,6810,10662,11302,6290,5108,12310,7858,9394,4520,6874,6724,11494,5192,7484,5608,6284,9496,7016,9284,11886,4362,1610,5964,6928,6740,4466
14252,10398,10448,13964,12123,6141,17755,16289,3424,9254,16996,8150,10628,15262,11921,10411,7941,18521,16224,18692,13501,15135,10660,10148,10432,6227,12740,14576,14025,17097,10619,11675,15614,3179,12001,12707,12067,11276,8750,10921,13217,11779,7984,7191,11633,10502,4788,13070,11984,6666,4826,13828,13917,12488,15622,17085,8852,14587,15563,13761,15003,14850,12407,16597,18021,12251,11470,17937,12871,15577,8648,11869,10388,14831,9222,11604,6640,7722,12336,12406,11886,17733,6863,5095,9654,8356,10458,5863
5634,4396,4172,5637,4559,2399,6905,6478,1326,3828,6700,3429,4448,5946,5027,3958,2708,7341,5989,7259,5340,5995,3926,3686,4252,2704,4978,5650,5646,6681,4256,4460,5930,1279,5020,4808,4704,4628,3389,3893,5584,4425,3131,2843,4901,4153,2037,5141,4843,2753,1938,5611,5372,5074,6166,6560,3749,5723,6026,5449,5799,5872,5107,6513,7093,5067,4937,6890,5028,6200,3587,4879,3984,5508,3792,4462,2335,2723,4502,4942,4362,6863,2702,2288,3898,2938,4161,2225
4650,5816,4880,5487,3199,1931,5205,5632,882,5300,6108,4027,5688,4982,6135,1472,378,6357,2291,5485,4766,6379,2270,1774,5304,4166,4014,5362,5248,5485,4278,2054,4038,1467,5942,2090,3770,6164,2055,1261,6714,1969,1985,1743,6465,2619,2939,4211,5793,2547,1238,5169,5102,5926,6058,4518,4779,6195,4908,5517,4027,5792,5511,5381,6321,6231,6719,4760,5082,5974,4201,4571,3596,1958,3848,4030,413,933,2042,5682,1610,5095,2288,3974,3218,782,3143,761
8698,6432,4138,8680,4860,3396,10040,9976,2084,4006,8912,5824,6304,7790,8224,7490,1800,11008,8562,10378,7562,6540,3926,3622,4766,3718,7048,5722,8976,9270,5854,7960,7438,1462,8042,8152,6548,4840,5734,3920,9478,6938,5684,5610,6982,8062,2658,7636,5356,5370,4150,9632,5106,6280,7430,9180,5938,5252,7642,6486,8610,7182,8146,9362,9570,6874,8012,9654,5030,8444,5428,9092,3790,8680,6486,4410,2540,2172,5004,4934,5964,9654,3898,3218,7176,2660,7392,4286
7906,5382,2878,7744,3903,3009,9035,9013,1940,2752,7604,5242,5236,6680,7273,7493,1281,9865,8034,9286,6623,4947,3134,2926,3530,2929,6244,4246,8133,8139,4993,7807,6424,1117,7091,7927,5771,3364,5476,3305,8503,6617,5504,5541,5779,7924,2070,6862,3976,5148,4156,8936,3639,4984,6008,8229,5158,3527,6493,5187,7857,5844,7261,8315,8235,5641,6950,8655,3653,7217,4696,8609,2734,8371,5952,3258,2264,1626,4284,3464,5538,8607,3457,2489,6846,2168,7038,4313
5626,2840,5350,4918,7366,2766,7990,6244,1472,3962,7704,1806,3264,7350,2778,4066,6872,7414,9044,8576,5742,7614,7046,6998,4578,1482,5732,8218,4844,7808,4338,4744,8502,1460,3118,5680,5556,5008,3504,7830,2810,5788,2750,2072,3384,3104,1444,5482,5510,1316,1022,4098,8166,5188,7526,8348,2100,8230,7842,6592,6824,7034,3680,7236,8140,4264,2186,8742,7106,6636,2606,2734,6218,7592,2482,6786,4798,6038,8040,6390,6928,8356,2938,782,2660,6376,3382,2264
9200,6534,4554,9059,5598,3652,10800,10513,2230,4240,9584,5889,6460,8466,8320,7957,2591,11654,9573,11195,8061,7166,4664,4376,5078,3719,7578,6460,9361,9988,6199,8481,8290,1572,8185,8781,7065,5160,6091,4798,9561,7574,5957,5816,7120,8367,2705,8133,5757,5447,4246,9941,5845,6646,8070,10007,6001,5946,8377,7036,9280,7776,8376,10020,10288,7124,8009,10519,5647,8995,5573,9268,4366,9541,6644,5036,3097,2843,5878,5438,6740,10458,4161,3143,7392,3382,7697,4550
5082,2582,1478,4632,2959,1985,6075,5677,1332,1064,4788,2818,2580,4400,3801,5429,1833,6249,6338,6262,4175,2851,2630,2614,1698,1121,4116,2734,4957,5347,2961,5591,4656,597,3779,5807,3827,1412,3780,3145,4503,4945,3704,3693,2763,5268,854,4454,2016,3084,2708,5424,2375,2632,3664,5757,2598,2007,4365,3099,5401,3548,4101,5411,5235,2865,3326,6047,2229,4393,2512,5153,1862,6443,3464,2194,2192,1794,3644,1824,4466,5863,2225,761,4286,2264,4550,3137
